date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:23:00	94937/94937	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:22:58%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-06/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-06/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:00	321696/321696	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:22:56%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-11/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:01	94937/94937	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:22:59%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-07/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-07/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:02	94937/94937	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:00%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-09/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-09/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:02	94937/94937	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:00%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-08/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-08/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:02	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:01%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-10/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-10/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:02	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:01%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-11/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-11/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:04	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:02%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-12/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-12/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:04	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:02%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-13/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-13/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:04	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:03%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-14/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-14/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:05	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:03%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-15/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-15/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:06	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:04%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-16/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-16/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:06	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:04%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-17/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-17/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:06	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:05%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-18/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-18/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:07	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:05%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-19/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-19/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:08	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:06%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-20/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-20/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:08	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:06%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-21/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-21/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:09	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:07%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-22/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-22/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:09	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:07%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-23/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-23/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:10	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:08%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-24/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-24/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:10	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:08%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-25/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-25/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:11	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:09%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-26/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-26/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:12	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:10%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-28/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-28/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:12	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:09%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-27/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-27/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:12	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:11%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-29/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-29/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:13	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:11%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-30/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-30/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:13	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:12%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-31/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-31/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:14	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:12%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-01/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-11-01/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:14	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:13%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-02/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-11-02/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:15	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:13%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-03/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-11-03/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:15	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:14%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-04/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-11-04/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:16	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:14%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-05/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-11-05/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:16	94941/94941	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:15%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-06/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-11-06/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
16:23:19	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:15%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-05/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-05/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-05/)
16:23:19	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:16%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-06/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-06/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-06/)
16:23:20	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:16%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-07/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-07/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-07/)
16:23:20	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:17%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-08/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-08/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-08/)
16:23:21	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:19%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-09/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-09/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-09/)
16:23:22	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:20%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-10/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-10/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-10/)
16:23:23	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:20%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-11/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-11/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-11/)
16:23:23	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:20%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-12/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-12/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-12/)
16:23:24	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:21%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-13/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-13/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-13/)
16:23:25	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:22%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-14/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-14/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-14/)
16:23:26	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:23%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-15/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-15/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-15/)
16:23:26	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:24%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-16/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-16/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-16/)
16:23:27	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:25%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-17/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-17/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-17/)
16:23:28	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:26%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-18/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-18/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-18/)
16:23:29	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:27%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-19/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-19/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-19/)
16:23:29	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:27%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-20/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-20/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-20/)
16:23:30	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:28%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-21/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-21/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-21/)
16:23:31	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:28%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-22/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-22/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-22/)
16:23:32	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:30%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-23/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-23/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-23/)
16:23:33	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:30%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-24/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-24/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-24/)
16:23:33	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:31%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-25/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-25/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-25/)
16:23:34	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:31%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-26/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-26/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-26/)
16:23:35	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:32%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-27/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-27/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-27/)
16:23:35	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:33%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-28/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-28/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-28/)
16:23:37	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:34%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-29/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-29/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-29/)
16:23:37	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:34%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-30/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-09-30/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-30/)
16:23:38	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:35%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-01/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-01/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10-01/)
16:23:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Aug%202016%2013:23:37%20GMT	http://dance-studio.cmsmasters.net/?p=5152	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/index3272.html	(from http://dance-studio.cmsmasters.net/venue/unnamed-venue/)
16:23:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Aug%202016%2013:23:38%20GMT	http://dance-studio.cmsmasters.net/?p=1353	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/index2193.html	(from http://dance-studio.cmsmasters.net/organizer/andrew-doe/)
16:23:38	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Wed,%2017%20Aug%202016%2013:23:36%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-02/?ical=1/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/festival/2016-10-02/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10-02/)
16:23:40	68837/68837	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:38%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-05-30/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/for-free/2016-05-30/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
16:23:40	68837/68837	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:39%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-06-01/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/for-free/2016-06-01/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
16:23:40	68837/68837	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:39%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-05-31/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/for-free/2016-05-31/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
16:23:42	295047/295047	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:38%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-05/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/for-free/2016-05/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
16:23:42	68837/68837	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:41%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-06-03/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/for-free/2016-06-03/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
16:23:42	68837/68837	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:40%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-06-02/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/for-free/2016-06-02/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
16:23:42	68837/68837	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:41%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-06-04/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/for-free/2016-06-04/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
16:23:44	68837/68837	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:42%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-06-06/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/for-free/2016-06-06/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
16:23:44	68837/68837	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:43%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-06-07/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/for-free/2016-06-07/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
16:23:44	68837/68837	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2013:23:43%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-06-08/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/category/for-free/2016-06-08/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
